X,Y,OBJECTID,Number,Legal_Name,Business_Name,Capacity_Per_PEU,Address,Address_2,City,County,Zip_Code,Phone_Number,Latitude,Longitude,CountyName
-117.327189472,33.2417747160001,713,1184009417,PACIFIC BREEZE HOME CARE INC       ,PACIFIC BREEZE HOME CARE           ,6,137 PLAYA DEL REY AVE,,OCEANSIDE           ,San Diego ,92058,7608220807,33.241774716061,-117.327189472191,San Diego County
-117.289623878,34.0957186530001,714,1730780313,ORCHID COURT INC,ORCHID COURT,80,307 S ARROWHEAD AVE,,SAN BERNARDINO,San Bernardino,92408,9098876287,34.095718652986,-117.289623877634,San Bernardino County
-117.186677175,33.9315898830001,715,1285363622,OUR LEGACY LLC,OUR LEGACY LLC,6,13000 WILD SAGE LANE,,MORENO VALLEY,Riverside,92555,951-575-7775,33.931589882789,-117.186677175195,Riverside County
-117.991466279,33.7443774770001,716,1558779694,PACIFICA ROYALE ASSISTED           ,PACIFICA ROYALE ASSISTED           ,132,15022 PACIFIC ST,,MIDWAY CITY         ,Orange,92655,7148924446,33.744377476976,-117.991466279138,Orange County
-118.393027418,33.77832649,717,1548633472,PACIFIC SUNRISE HOME INC,PACIFIC SUNRISE HOME I,6,28134 LOMO DRIVE,,RANCHO PALOS VERDES,LOS ANGELES,90275,424-777-8602,33.778326489859,-118.393027418476,Los Angeles County
-117.660044822,33.6183346920001,718,1457057119,PACIFICA HOME CARE LLC,PACIFICA HOME CARE LLC,6,23711 VIA LA CORUNA,,MISSION VIEJO,ORANGE,92691,949-874-8777,33.618334691794,-117.660044821752,Orange County
-118.542844969,34.1920325460001,719,1750090296,PALACE OF JOY INC,PALACE OF JOY,6,6701 KURL WAY,,RESEDA,LOS ANGELES,91335,310-779-4433,34.192032545894,-118.542844969101,Los Angeles County
-117.363820065,33.8642624130001,720,1295380467,RIVERSIDE ELITE ADVANTAGE,PACIFIC VISTA SENIOR LIVING,6,17085 BIRCH HILL RD,,RIVERSIDE,Riverside,92504,9518501088,33.86426241317,-117.363820065448,Riverside County
-116.98032528,33.728680142,721,1760954291,PACIFICA SL HEMET LLC,PACIFICA SENIOR LIVING HEMET,110,1177 S PALM AVENUE,,HEMET,Riverside,92543,9519232844,33.728680142075,-116.980325280214,Riverside County
-117.064977808,33.134876365,722,1215348677,PACIFICA NORTH COUNTY SL LP        ,PACIFICA SENIOR LIVING             ,143,1351 E WASHINGTON AVE,,ESCONDIDO           ,San Diego ,92027,7607413055,33.13487636537,-117.06497780842,San Diego County
-117.940828352,33.8730656330001,723,1497402408,PALMS RETIREMENT CENTER INC,PALMS RETIREMENT CENTER,144,312 N ROOSEVELT AVE,,FULLERTON,Los Angeles,92832,626-353-4710,33.873065632709,-117.940828352208,Orange County
-118.195280385,33.8200313200001,724,1477909125,PALMCREST GRAND HOME ASSISTE       ,PALMCREST GRAND RESIDENCE          ,262,3503 CEDAR AVE,,LONG BEACH          ,Los Angeles,90807,5625954551,33.820031319661,-118.195280385295,Los Angeles County
-118.385734911,34.0433130660001,725,1528623949,BEIT SHALOM CARE,PARADISE,6,1931 PREUSS RD,,LOS ANGELES,LOS ANGELES,90034,818-390-0799,34.043313066495,-118.385734911256,Los Angeles County
-118.428141223,34.2011766160001,726,1932790516,PARADISE IN THE VALLEY,PARADISE IN THE VALLEY,46,13530 SHERMAN WAY,,VAN NUYS,Los Angeles,91405,8189029501,34.201176615526,-118.428141222535,Los Angeles County
-117.173802572,34.062151897,727,1629736715,PALM VIEW PLEASANT LIVING INC,PALM VIEW PLEASANT LIVING,20,710 N CHURCH STREET,,REDLANDS,San Bernardino,92374,9093282118,34.062151896796,-117.173802571918,San Bernardino County
-118.41336443,34.209405675,728,1912788597,PARADISE INDEPENDENT CARE,PARADISE SENIOR HOME,6,7639 ALCOVE AVE,,NORTH HOLLYWOOD,LOS ANGELES,91605,818-601-0013,34.209405674697,-118.413364430151,Los Angeles County
-117.299854242,33.260684709,729,1649965344,PARKER VILLA OPCO LLC,PARKER VILLA,6,629 MICHAEL ST,,OCEANSIDE,SAN DIEGO,92057-3505,442-266-2254,33.26068470872,-117.299854241917,San Diego County
-118.173230029,34.0906423210001,730,1144758780,"ALVO HOLDING, INC.                 ",PARKVIEW MANOR                     ,86,5055 NOVGOROD STREET,,LOS ANGELES         ,Los Angeles,90032,8184222233,34.090642320966,-118.173230028792,Los Angeles County
-117.368703865,33.9454478930001,731,1295930451,"PARTNERS N CARE, LLC               ",PARTNERS N CARE SR RESIDENCE       ,6,5873 BUD COURT,,RIVERSIDE           ,Riverside,92506,9512136314,33.945447892857,-117.368703865152,Riverside County
-118.309679785,33.7471849950001,732,1376921577,"PALOS VERDES VILLA, LLC            ",PALOS VERDES VILLA RET HOME        ,116,29661 S WESTERN AVE,,RANCHO PALOS VERD   ,Los Angeles,90275,3105479941,33.747184995444,-118.309679784956,Los Angeles County
-121.8650998,37.341513972,733,1033767215,PARKSIDE VILLA INC                 ,PARKSIDE VILLA INC                 ,15,300 S 22ND ST,,SAN JOSE            ,Santa Clara,95116,4088317411,37.341513972423,-121.865099799756,Santa Clara County
-118.150708442,34.176415971,734,1750046785,PASA ALTA HOLDINGS INC,PASA ALTA,90,1790 N FAIR OAKS AVE,,PASADENA,Los Angeles,91103,6267986986,34.176415970631,-118.150708441693,Los Angeles County
-118.149192491,34.1770719800001,735,1720689755,PASADENA VILLA INC,PASADENA VILLA SENIOR LIVING,97,1811 N RAYMOND AVE,,PASADENA,Los Angeles,91103,6267916232,34.177071980283,-118.149192490685,Los Angeles County
-117.209355923,33.8541468390001,736,1538840244,"PARTNERS IN CARE OF ADDISON WAY, INC.",PARTNERS IN CARE OF ADDISON WAY ,6,4659 STRATFORD PLACE,,PERRIS,LOS ANGELES,92571-5155,818-400-4667,33.854146839052,-117.209355922979,Riverside County
-117.36845442,33.9442904360001,737,1295930451,"PARTNERS N CARE, LLC               ",PARTNERS N CARE-CARE HOME          ,6,5920 COPPERFIELD AVE,,RIVERSIDE           ,Riverside,92506,9512136314,33.944290435847,-117.368454419714,Riverside County
-118.14389714,34.169905369,738,1952768988,PASADENA SENIOR LIVING             ,PASADENA ADULT LIVING CENTER       ,136,1415 N GARFIELD AVE,,PASADENA            ,Los Angeles,91104,6263989647,34.169905369249,-118.143897139534,Los Angeles County
-119.057440348,35.3509909220001,739,1558013417,MCJ PARTNERS LLC,PATHWAY HOME CARE,4,416 LANSING DRIVE,,BAKERSFIELD,KERN,93309,661-972-6051,35.350990921888,-119.057440347531,Kern County
-119.057440683,35.3509953220001,740,1558013417,MCJ PARTNERS LLC,PATHWAY HOME CARE,4,414 LANSING DR,,BAKERSFIELD,KERN,93309,661-972-6051,35.350995322387,-119.057440682807,Kern County
-119.057440683,35.350995029,741,1558013417,MCJ PARTNERS LLC,PATHWAY HOME CARE,6,410 LANSING DR,,BAKERSFIELD,Kern,93309,661-972-6051,35.350995029021,-119.057440682807,Kern County
-119.057441605,35.35100735,742,1558013417,MCJ PARTNERS LLC,PATHWAY HOME CARE,4,412 LANSING DR,,BAKERSFIELD,KERN,93309,661-972-6051,35.351007350418,-119.057441604816,Kern County
-119.056455055,35.3517783180001,743,1932643350,MARKELL & MARQUELL ENTERPRISES LLC,PATHWAY HOMES,4,334 SOUTH MONTCLAIR ST,,BAKERSFIELD,Kern,93309,661-972-6235,35.351778317872,-119.056455054812,Kern County
-119.056469136,35.351764991,744,1932643350,MARKELL & MARQUELL ENTERPRISES LLC,PATHWAY HOMES,4,336 SOUTH MONTCLAIR ST,,BAKERSFIELD,Kern,93309,661-972-6235,35.351764990646,-119.05646913641,Kern County
-119.092101613,35.329690955,745,1932643350,MARKELL & MARQUELL ENTERPRISES LLC,PATHWAY HOMES,6,2714 GOSFORD RD #A,,BAKERSFIELD,Kern,93309,6619726235,35.329690955267,-119.092101612637,Kern County
-119.092101613,35.329690955,746,1932643350,MARKELL & MARQUELL ENTERPRISES LLC,PATHWAY HOMES,6,2714 GOSFORD RD #B,,BAKERSFIELD,Kern,93309,6619726235,35.329690955267,-119.092101612637,Kern County
-119.179428471,35.3973467440001,747,1932643350,MARKELL & MARQUELL ENTERPRIS       ,PATHWAY HOMES                      ,6,15923 SAN MARCO PLACE,,BAKERSFIELD         ,Kern,93314,6619726235,35.397346744033,-119.17942847087,Kern County
-117.292583863,33.8408468540001,748,1649693664     ,PERRIS OASES INC                   ,PERRIS OASES INC                   ,0,21222 DAWES ST,,PERRIS              ,Riverside,92570,9519432304,33.840846854188,-117.292583862922,Riverside County
-119.092101613,35.329690955,749,1932643350,MARKELL & MARQUELL ENTERPRIS       ,PATHWAY HOMES                      ,6,2714 GOSFORD RD,#C,BASKERSFIELD        ,Kern,93309,6619726235,35.329690955267,-119.092101612637,Kern County
-117.84375661,33.8936854500001,750,1265187793,PHAMILY HOME SENIOR CARE LLC,PHAMILY HOME ELDERLY CARE 2,6,16652 HUGGINS AVE,,YORBA LINDA,Orange,92886,6577249930,33.893685449797,-117.843756609524,Orange County
-119.092101613,35.329690955,751,1932643350,MARKELL & MARQUELL ENTERPRIS       ,PATHWAY HOMES                      ,6,2714 GOSFORD RD,#D,BASKERSFIELD        ,Kern,93309,6619726235,35.329690955267,-119.092101612637,Kern County
-117.226188545,33.7921313590001,752,1376199422,PICO DE LORO INC                   ,PICO DE LORO INC                   ,39,620 N PERRIS BLVD,,PERRIS              ,Riverside,92571,9519438081,33.792131358661,-117.226188544755,Riverside County
-118.095042211,33.9860191120001,753,1710605472,GOLDIN ENTERPRISES,PICO RIVERA GARDENS,185,6525 ROSEMEAD BLVD,,PICO RIVERA,LOS ANGELES,90660,562-949-8489,33.986019112163,-118.095042211048,Los Angeles County
-117.846780549,33.8261592870001,754,1679161392     ,PHAMILY HOME ELDERLY CARE          ,PHAMILY HOME ELDERLY CARE          ,0,704 E VISTA DEL PLAYA,AVE,ORANGE              ,Orange,92865,6577249930,33.826159287163,-117.846780548732,Orange County
-119.121030913,35.296801541,755,1083253553,LAMBERT HOME CARE LLC,PLEASANT HOME CARE,6,10609 PLEASANT VALLEY DR,,BAKERSFIELD,KERN,93311,714-655-6454,35.296801540673,-119.121030913257,Kern County
-121.297329292,37.965257195,756,1255336533     ,STOCKTON CONGREGATIONAL            ,PLYMOUTH SQUARE                    ,0,1319 N MADISON ST,,STOCKTON            ,San Joaquin,952021047,2094664341,37.965257194808,-121.297329292305,San Joaquin County
-118.431225931,34.0433480190001,757,1366024994,STA MANAGEMENT INC                 ,"PLAZA AT WESTWOOD, THE             ",136,2228 WESTWOOD BLVD,,LOS ANGELES         ,Los Angeles,90064,3104758861,34.043348019032,-118.431225930541,Los Angeles County
-117.683575255,33.604358329,758,1699455089,HARBOR CARE HOMES LLC,PORT ARTEMIA,6,24632 ARTEMIA AVE,,MISSION VIEJO,ORANGE,92691,949-859-8391,33.604358329253,-117.683575254718,Orange County
-118.156623718,34.6160913840001,759,1417554726,PINK CORAL RESIDENCE LLC           ,PINK CORAL RESIDENCE II            ,6,40343 15TH ST. WEST,,PALMDALE            ,Los Angeles,93551,6614805985,34.616091383908,-118.156623718402,Los Angeles County
-117.971217864,33.8076859920001,760,1255119137,PRISTINE HOME CARE INC,PRISTINE HOME CARE INC,6,9252 PACIFIC AVE,,ANAHEIM,ORANGE,92804,714-749-7237,33.80768599166,-117.97121786418,Orange County
-122.413803405,37.7257109940001,761,1215561444,PORTOLA GARDENS LLC,PORTOLA GARDENS LLC,132,350 UNIVERSITY STREET,,SAN FRANCISCO,San Francisco,94134,4153371587,37.725710993505,-122.413803405321,San Francisco County
-118.158493721,34.1165657870001,762,1972906584,BAJ MANAGEMENT INC                 ,PROSPECT MANOR RETIREMENT          ,999,800 PROSPECT AVE,,SOUTH PASADENA      ,Los Angeles,91030,6267991141,34.116565787288,-118.158493721,Los Angeles County
-117.62978196,34.10909617,763,1821721994,PROSPERITY SENIOR LIVING LLC,PROSPERITY SENIOR LIVING LLC,6,1455 ANITA STREET,,UPLAND,SAN BERNARDINO,91786,337-244-2252,34.109096170454,-117.629781960337,San Bernardino County
-118.418939485,34.243599816,764,1336824143,PURE ASSISTED LIVING INC,PURE ASSISTED LIVING,6,9550 REMICK AVENUE,,PACOIMA,LOS ANGELES,91331,818-302-6836,34.243599816339,-118.41893948541,Los Angeles County
-117.90741641,33.815964588,765,1548995541,PROMISES GUEST VILLAGE INC,PROMISES GUEST VILLAGE,40,1315 S ANAHEIM BLVD,,ANAHEIM,Orange,92805,714-774-1544,33.815964587878,-117.90741640977,Orange County
-118.282299712,34.047910834,766,1477971448,PROMISE ASSISTED LIVING LLC        ,PROMISE ASSISTED LIVING LLC        ,22,1231 S ALVARADO ST,,LOS ANGELES         ,Los Angeles,90006,3102052591,34.047910833754,-118.2822997115,Los Angeles County
-119.136022282,35.365307715,767,1538625975,PURPOSEFUL RESIDENTIAL CARE        ,PURPOSEFUL RESIDENTIAL CARE        ,6,809 WELLMAN WAY,,BAKERSFIELD         ,Kern,93312,6613682856,35.365307715426,-119.136022282362,Kern County
-118.982908632,35.3428322290001,768,1538625975,PURPOSEFUL RESIDENTIAL CARE        ,PURPOSEFUL RESIDENTIAL CARE        ,6,1308 ERIE ST,,BAKERSFIELD         ,Kern,93307,6614124541,35.342832228794,-118.982908632133,Kern County
-122.015952767,37.9612954040001,769,1851731327,QCARE INC,QCARE RESIDENTIAL FACILITY,6,3662 LISCOME WAY,,CONCORD,CONTRA COSTA,94518,925-689-7669,37.961295404453,-122.01595276688,Contra Costa County
-119.130724249,35.3623935790001,770,1538625975,PURPOSEFUL RESIDENTIAL CARE LLC,PURPOSEFUL RESIDENTIAL CARE: HASWELL PLACE,6,503 HASWELL STREET,,BAKERSFIELD,Kern,93312,6613783764,35.362393579149,-119.130724249003,Kern County
-118.564451588,34.20275036,771,1255933917,QUARTZ HAVEN INC,QUARTZ HAVEN,6,7250 QUARTZ AVE,,WINNETKA,Los Angeles,91306,8188857522,34.202750359756,-118.564451587649,Los Angeles County
-117.686281017,33.6072246050001,772,1821744053,QH CORPORATION,QUEEN'S HOME 1,6,24422 ZANDRA DRIVE,,MISSION VIEJO,ORANGE,92691,949-716-1836,33.607224604863,-117.686281016882,Orange County
-118.967372356,35.3918775940001,773,1952056343,QUALITY CARE SYSTEMS INC,QUALITY CARE ASSISTED LIVING,54,2607 MOUNT VERNON AVE,,BAKERSFIELD,Kern,93306,661-871-8133,35.391877594121,-118.967372355502,Kern County
-121.981863148,37.9685853550001,774,1851731327,QCARE INC,QCARE RESIDENTIAL FACILITY II,6,4363 FAIRWOOD DRIVE,,CONCORD,CONTRA COSTA,94521,925-689-7669,37.968585355193,-121.981863147571,Contra Costa County
-121.981661982,37.9684372890001,775,1851731327,QCARE INC,QCARE RESIDENTIAL FACILITY III,6,4369 FAIRWOOD DRIVE,,CONCORD,CONTRA COSTA,94521,925-689-7669,37.968437288873,-121.981661981894,Contra Costa County
-117.666875402,33.6155130500001,776,1821744053,QH CORPORATION,QUEEN'S HOME 2,6,26545 AVENIDA DESEO,,MISSION VIEJO,Orange,92691,7142350515,33.615513049818,-117.666875402288,Orange County
-117.22887067,33.20532073,777,1679907992,QUEEN'S MANOR HOME CARE INC,QUEEN'S MANOR HOME CARE,6,1025 BONNIE BRAE PLACE,,VISTA,SAN DIEGO,92084,760-806-9455,33.205320729504,-117.228870669952,San Diego County
-117.94075082,34.1445892140001,778,1417563016     ,R PLACE DUARTE LLC                 ,R PLACE DUARTE                     ,0,3002 FREEBORN ST,,DUARTE              ,Los Angeles,91010,6266097159,34.144589213722,-117.940750819603,Los Angeles County
-117.177424308,33.9199836710001,779,1588282974     ,SHAISTA ANSARI                     ,RANCHO BELAGO RESIDENTIAL CA       ,0,13816 NATHAN PLACE,,MORENO VALLEY       ,Riverside,92555,9099219299,33.91998367101,-117.177424308461,Riverside County
-117.321898396,33.2432138890001,780,1508241720,RANCHO PACIFIC HOME CARE INC       ,RANCHO PACIFIC HOME CARE           ,6,4416 SAN JOAQUIN ST,,OCEANSIDE           ,San Diego ,92057,7608220807,33.243213888837,-117.321898395811,San Diego County
-116.872163525,33.038734343,781,1386230944,REHMAN CARE CORPORATION,RAMONA SENIOR MANOR,28,1236 D ST,,RAMONA,San Diego,92065,7604409844,33.038734343387,-116.872163525257,San Diego County
-117.088489634,32.990380569,782,1538512744,AZILA KATHERINE S ORTIZ            ,RB SENIOR RESIDENCES               ,6,15260 AMALIA ST,,SAN DIEGO           ,San Diego ,92129,8583668787,32.990380568891,-117.08848963356,San Diego County
-117.195651847,33.817173258,783,1932809464,FEDELIA B DAIZ,REAL SWEET HOME,6,20905 EL NIDO AVE,,PERRIS,RIVERSIDE,92571,951-943-8762,33.817173258316,-117.195651846564,Riverside County
-118.517014793,34.261202693,784,1669107454,RVR CORPORATION,REESEJOY CARE HOME II,6,17544 SAN JOSE STREET,,GRANADA HILLS,Los Angeles,91344,818-217-4195,34.261202693107,-118.517014793361,Los Angeles County
-118.192001552,33.7766135640001,785,1821697434,GLOB REGENCY SNR C SVCS LLC,REGENCY PALMS LONG BEACH,91,117 E 8TH STREET,,LONG BEACH,LOS ANGELES,90813,562-432-9260,33.776613564126,-118.19200155241,Los Angeles County
-117.398568502,33.88649801,786,1396565024,4JRM CARE HOMES LLC,REGENCY RANCH CARE HOME,6,16005 REGENCY RANCH RD,,RIVERSIDE,RIVERSIDE,92504,951-776-3289,33.886498009733,-117.398568502347,Riverside County
-118.194268187,33.8191529800001,787,1326436270,REGENT VILLA RETIREMENT HOME       ,REGENT VILLA RETIREMENT HOME       ,188,201 W WARDLOW ROAD,,LONG BEACH          ,Los Angeles,90807,5625956529,33.819152980027,-118.194268186667,Los Angeles County
-119.794364196,36.742636331,788,1184025074,REHAB OF FRESNO ASSISTED           ,REHAB OF FRESNO ASSISTED LIV       ,70,1665 M ST,,FRESNO              ,Fresno,93721,5592685362,36.742636331185,-119.794364196072,Fresno County
-117.930713239,33.8795312230001,789,1356929442     ,RAV PREMERA CARE LLC               ,RAV PREMERA CARE LLC               ,0,864 N FORD AVENUE,,FULLERTON           ,Orange,92832,7146466750,33.879531223271,-117.930713239094,Orange County
-118.399562872,34.168665015,790,1114318854,RESIDENCE AT ROYAL                 ,RESIDENCE AT ROYAL                 ,96,12229 CHANDLER BLVD,,VALLEY VILLAGE      ,Los Angeles,91607,8189802997,34.168665015217,-118.399562872201,Los Angeles County
-117.187893976,32.825714267,791,1225430580,RIGHT CHOICE SENIOR LIVING         ,RIGHT CHOICE SENIOR LIVING         ,6,4929 MT LONGS,,SAN DIEGO           ,San Diego ,92117,6192462003,32.825714267243,-117.187893976079,San Diego County
-117.187725835,32.8256310350001,792,1225430580,RIGHT CHOICE SENIOR LIVING         ,RIGHT CHOICE SENIOR LIVING         ,6,4949 MT LONGS,,SAN DIEGO           ,San Diego ,92117,6192462003,32.825631034945,-117.187725835102,San Diego County
-117.207493716,32.8568635990001,793,1225430580,RIGHT CHOICE SENIOR LIVING         ,RIGHT CHOICE SENIOR LIVING         ,6,6749 RADCLIFFE DR,,SAN DIEGO           ,San Diego ,92122,6192462003,32.856863598738,-117.20749371555,San Diego County
-117.208581854,32.854555265,794,1225430580,RIGHT CHOICE SENIOR LIVING         ,RIGHT CHOICE SENIOR LIVING         ,6,6354 CASCADE ST,,SAN DIEGO           ,San Diego ,92122,8186410131,32.854555264513,-117.208581854221,San Diego County
-117.39412207,33.6816331480001,795,1598168528,RISING STAR CARE HOME LLC          ,RISING STAR CARE HOME LLC          ,4,30045 AUDELO STREET,,LAKE ELSINORE       ,Riverside,92530,9516093300,33.681633148194,-117.394122070351,Riverside County
-117.030770759,32.7898440380001,796,1225430580,RIGHT CHOICE SENIOR LIVING LLC,RIGHT CHOICE SENIOR LIVING - LA MESA,6,6125 COWLES MOUNTAIN BLVD,,LA MESA,San Diego,91942,6192462003,32.789844038333,-117.030770758647,San Diego County
-117.370184109,34.075169998,797,1780141812,SOCHUN OPERATION INC               ,RIALTO ASSISTED LIVING             ,94,1441 S RIVERSIDE AVE,,RIALTO              ,San Bernardino,92376,9098772340,34.075169998256,-117.370184109253,San Bernardino County
-121.277255221,38.1457108110001,798,1265734636,RIVER FOUNTAINS OF LODI            ,RIVER FOUNTAINS OF LODI            ,80,311 W TURNER,,LODI                ,San Joaquin,95240,2093343763,38.145710811087,-121.277255220933,San Joaquin County
-118.499018847,34.2349037590001,799,1134823636,"RM GOLDEN CARE, INC",RM GOLDEN CARE,6,9030 WHITAKER AVENUE,,NORTHRIDGE,LOS ANGELES,91343,714-308-1111,34.234903759432,-118.499018847243,Los Angeles County
-117.220776266,33.5578858310001,800,1528656089,ROLLING GREEN SENIOR INC           ,ROLLING GREEN SENIOR CARE          ,6,42007 THOROUGHBRED LANE,,MURRIETA            ,Riverside,92562,9513973369,33.557885831016,-117.220776266056,Riverside County
-119.91093996,36.8432028720001,801,1356713135,JMJ CARESERVICES LLC,RIVERSIDE SENIOR CAREHOME,6,7435 N RIVERSIDE DRIVE,,FRESNO,FRESNO,93722,559-412-8684,36.843202871663,-119.910939959768,Fresno County
-117.138819945,34.0734689330001,802,1851639405,ROSE GARDEN RESIDENTIAL            ,ROSE GARDEN RESIDENTIAL CARE       ,63,1350 WABASH AVE,,MENTONE             ,San Bernardino,92359,9097941040,34.073468932916,-117.138819944644,San Bernardino County
